   0.00000000       100.000000       0.00000000       0.00000000      -6.26117829E-03   20.0000000    
   1.00000005E-03   99.9999924       2.00000014E-02   5.00000024E-04  -5.00000035E-03   20.0000000    
   2.00000009E-03   99.9999771       4.00000028E-02   1.00000005E-03  -1.50000006E-02   20.0000000    
   3.00000003E-03   99.9999542       6.00000024E-02   1.50000001E-03  -2.50000022E-02   20.0000000    
   4.00000019E-03   99.9999161       8.00000057E-02   2.00000009E-03  -3.50000039E-02   20.0000000    
   5.00000035E-03   99.9998703      0.100000009       2.50000018E-03  -4.50000055E-02   20.0000000    
   6.00000052E-03   99.9998169      0.120000012       3.00000026E-03  -5.50000072E-02   20.0000000    
   7.00000068E-03   99.9997482      0.140000015       3.50000034E-03  -6.50000051E-02   20.0000000    
   8.00000038E-03   99.9996719      0.160000011       4.00000019E-03  -7.50000030E-02   20.0000000    
   9.00000054E-03   99.9995880      0.180000007       4.50000027E-03  -8.50000009E-02   20.0000000    
   1.00000007E-02   99.9994965      0.200000003       5.00000035E-03  -9.49999988E-02   20.0000000    
   1.10000009E-02   99.9993896      0.219999999       5.50000044E-03 -0.104999997       20.0000000    
   1.20000010E-02   99.9992752      0.239999995       6.00000052E-03 -0.114999995       20.0000000    
   1.30000012E-02   99.9991531      0.259999990       6.50000060E-03 -0.124999993       20.0000000    
   1.40000014E-02   99.9990158      0.280000001       7.00000068E-03 -0.134999990       20.0000000    
   1.50000015E-02   99.9988708      0.300000012       7.50000076E-03 -0.144999996       20.0000000    
   1.60000008E-02   99.9987183      0.320000023       8.00000038E-03 -0.155000001       20.0000000    
   1.70000009E-02   99.9985504      0.340000033       8.50000046E-03 -0.165000007       20.0000000    
   1.80000011E-02   99.9983749      0.360000044       9.00000054E-03 -0.175000012       20.0000000    
   1.90000013E-02   99.9981918      0.380000055       9.50000063E-03 -0.185000017       20.0000000    
   2.00000014E-02   99.9979935      0.400000066       1.00000007E-02 -0.195000023       20.0000000    
   2.10000016E-02   99.9977875      0.420000076       1.05000008E-02 -0.205000028       20.0000000    
   2.20000017E-02   99.9975739      0.440000087       1.10000009E-02 -0.215000033       20.0000000    
   2.30000019E-02   99.9973526      0.460000098       1.15000010E-02 -0.225000039       20.0000000    
   2.40000021E-02   99.9971161      0.480000108       1.20000010E-02 -0.235000044       20.0000000    
   2.50000022E-02   99.9968719      0.500000119       1.25000011E-02 -0.245000049       20.0000000    
   2.60000024E-02   99.9966202      0.520000100       1.30000012E-02 -0.255000055       20.0000000    
   2.70000026E-02   99.9963531      0.540000081       1.35000013E-02 -0.265000045       20.0000000    
   2.80000027E-02   99.9960785      0.560000062       1.40000014E-02 -0.275000036       20.0000000    
   2.90000029E-02   99.9957962      0.580000043       1.45000014E-02 -0.285000026       20.0000000    
   3.00000031E-02   99.9954987      0.600000024       1.50000015E-02 -0.295000017       20.0000000    
   3.10000032E-02   99.9951935      0.620000005       1.55000016E-02 -0.305000007       20.0000000    
   3.20000015E-02   99.9948807      0.639999986       1.60000008E-02 -0.314999998       20.0000000    
   3.29999998E-02   99.9945526      0.659999967       1.64999999E-02 -0.324999988       20.0000000    
   3.39999981E-02   99.9942169      0.679999948       1.69999991E-02 -0.334999979       20.0000000    
   3.49999964E-02   99.9938736      0.699999928       1.74999982E-02 -0.344999969       20.0000000    
   3.59999947E-02   99.9935150      0.719999909       1.79999974E-02 -0.354999959       20.0000000    
   3.69999930E-02   99.9931488      0.739999890       1.84999965E-02 -0.364999950       20.0000000    
   3.79999913E-02   99.9927750      0.759999871       1.89999957E-02 -0.374999940       20.0000000    
   3.89999896E-02   99.9923935      0.779999852       1.94999948E-02 -0.384999931       20.0000000    
   3.99999879E-02   99.9919968      0.799999833       1.99999940E-02 -0.394999921       20.0000000    
   4.09999862E-02   99.9915924      0.819999814       2.04999931E-02 -0.404999912       20.0000000    
   4.19999845E-02   99.9911804      0.839999795       2.09999923E-02 -0.414999902       20.0000000    
